2018-04-27 02:21:56	8ddee4360d92accd488da78dc2682709:H9ketqkQwTYP9YTfAoepZyW71ByqWXfK	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	101.12.192.140
2018-04-27 17:45:34	edf2b1f837fe3f64dd770de86b69e1a0:GbHCv1PJ9cbwSZPcT5EKgpsFsCTFgTHr	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:45:36	1a270a6e7e94edca7a69d3a14c268697:a9qlzNhz4UtTrWpuLfc1s5hIhcMEevji	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:45:53	9a31bbc1d6727027ae48c7645dda35d0:V0pRk1kiVAg11jQEROevPXuCimII5il5	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:45:54	6cf0df8c96309a4b8c7c70fe38967aa5:fG1pgzoPQFPsEvDCW2X9FVwT7i65Dwxc	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:46:13	d360d274d1bb3bbfa3e5d09a1ad0a352:D0oeXl1BWAdLND7wkvOnlrda2PI8L0YY	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:46:29	aa0b541c286e30fcfdd2d4fb1ade918f:N8tdcjiXXBV4zyDSIZFjq5UIwANQhALi	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:46:44	ca463525f229e1ac98df00d61e6c1b0c:jzYdydGhrLYzYcIVMTBMGB81PehqnP8m	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:46:45	63ae662c38f5b5a69ac481d6e2f5ba52:repTuIFcMCSCRnRfrHWXNXVBmgNR0XVL	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:46:49	568e084c07bb6b37ddef09249dd73b3c:K3rvdd3oqb80BVrredcpHQ1Chedh96c6	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:47:04	7aa5946b5686f50ad0a7581c046caf7d:iaZ6ChVlsNFX15QnEuGMgNfLNqZUdVdI	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:47:05	39683724bb1a2285a823e79f93b17943:GWPzDpfVmAUAWgcLadoKYsgaGPjHsaFI	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:47:20	9252478a1b3b3a018afdeb2473bff8b6:JNbHdv9UwWgDQm90HgynGd8BPU5l8Bxt	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:47:23	bb2dea105934cc7761c5b5c0cee6bb0d:E6Ke1cZjURPcZU1YkBX7KPDI9YBFRu1P	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:47:28	1d1423af93ad763adaaf9469a420777a:q2PkyWZl9fEAvYuNfGgbizoEptlqvhbh	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:47:38	8d3b8fb22b325d501431019a11fd6ba1:CsnnxKbCmycjGSGP29FkA8cEYdaavQ09	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:47:39	3de2ab26e77b565af73ff2ab2a8e860e:vDK9AnEz4l5qTau1GNjyCX3w9OoxudZL	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:47:56	e885940f629c1a3185383e186b3e8837:8IgyOIGfoBn5EwUexUtfE0oMlQldVVvr	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:47:58	ee03f511184582db31930ae20ef24a39:9SQgZ4I0X4P1M8YvIlBBUNoZGFtSEN5B	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:48:08	8e004f5c1053e4a7d0f0c904eb6b7585:izW0KeFmmUBSgET16ApnkRLpvSQROV0K	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:48:12	4a8de97ec289b52b0a2b0b9684c1dcad:V6LPqRJul7Zwwll0clGWOTffXRzU6Mj0	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:48:14	fdc097e2b72eab7e4af75233dcadbcda:yckgohSsYSesY5gVwz7G1eEZiiJXCeeW	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:48:21	4c722e9eb1576c75df9e2f1b162e4a74:ZgraEhecRlNaFUpaOnPPoQMYVBSF7Ykn	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:48:30	fd4ad0280f2928e5cb01bb17797baf1a:fjtZQ7y1cyHsHIM4mjFTABSF25EJ8w0Y	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:48:31	3b5fe2c6bdc664dabc76e1dd0c0fec2b:8vZ25fEofGYQUdASoB2a0BQxALCo5OFZ	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:48:31	8491314ea93cd3a118c8df005ff6707e:BvT4QH5FmVWkZ0BRBjxnnqlpEyyj1Jfe	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:48:41	003967bed778d10e0653cd48fd16683b:SaONsz2IJ29eelzrkZseuElrMOyK5uPD	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:48:48	351aa386f93ef2f9d157e393a4bb8b5e:LpkAXddtAncY5rhcY6sWhlZRXdTdj7YQ	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:48:50	a64cecd6d6fd880e7e1e24b766f0a2e6:nPd4YjjDRVPDJZRj9LWvGuQfFJnSf525	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:48:52	8f14415c9f5608b4a7b9d4397baa6a14:86pv1djwOpeahVxyfaIKqccf4AXuhOiQ	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:48:59	b70fd57331eb8e19205427089c3c2382:JARjL5iOxE2LT539gkiN9oez3Qear0Nb	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:49:07	b19b724c8622a60cf5459515055c7947:dGK76a9BU2VWfoH9LvNhwaHdTrrv2o1g	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:49:08	55438c0eb1bd1806f44a3612595132f4:tIdkJ9guFHYVTpAvaGIaxVLbRzwiNThP	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:49:11	31ced3eedeeebc5a22d7b2d0684f0034:NU7RqJSJBFP02HztasvjHHNST9f2b9Au	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:49:20	3ba52821226fedc96e75d313dcb07ba9:psl4hlQNIC6wIa7PMQYNM99Iyd8eeBAj	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:49:24	9567a1975f37e4c0e77efecbb7db3191:av4GwVZx6qqpvX39Jj9RR1fxHVHGJWhG	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:49:25	ca418504bc4f32b35369e4674548573b:O9RFQLuAFODHqehW0BBbxZT3AbWfVbjE	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:49:29	5eb4180f3b90cd5d82416a02ce877708:3LdWfshHSFUxuSh3AaBCuSWFT9Q993vs	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:49:38	4711e4b96bef936c28f38e6f4f37070c:IN0Pmss0Pq5p8Ij8CgjlPA4EOOVYJPz3	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:49:42	1628ec9d5969ebcb95b16f3854153719:s85OuLWf1MrB9mH3pjyBvHeujSgTERz4	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:49:47	a58830388a8bf774258e8990a43e9c73:f5As87f4M39D7ypWeWJEUHHTFqUyduEb	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:49:49	f93f2da578f9057069d7a1aee2a5d416:6EUYQWsT3z2KPfySYSL4OaDXTE62DH8P	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:49:58	52b8e34dda66b6d5473d6fd7dcb53fac:nvXdmyu94CNvYAY28cPfAKYMNB8MnPMS	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:50:00	53a7c663cc90a89ae3b3992cbfdf0ced:cgXW2i4La6jFJYhcjJ8lmGuCyw7ejirn	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:50:02	38b9aa10e1b75770da913731e40677f2:MSVtqFXCdyRwAdPfINSYbo76U5E5e9Sy	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:50:08	a6e1c4cd65097cdb3384289e9116a3ee:fh7eiTZ0HHgePOdqhuQm2gbNVwLmAGzp	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:50:17	4cd175d81bae6dfc284e795447a2e515:ay61Lbf0SXiKhwWHclkrN2WBQJN8rJ3Z	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:50:19	dbf9d5d8e8e2dc1a482054f65762a95d:mVT74wD1bXgPWfgq1fY7FLTTYLmuYGpu	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:50:18	479d1f5cc799d413c67d4b5ac828d138:A9TPQcelucvuemHzW3fuPrqHOcZ3a98J	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:50:27	ffaa15e74e443468b64efd11454ee1ef:cmgzwNSlUkX52rtTyBkto121tSESJqsG	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:50:33	5c32ad7b3d41972683be08a9198626af:19kTsOwyJzyLkCDf385KumFvJVQQvUgE	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:50:35	8623dab9e592618edb2f4c4add8d0b0d:93Uwqi4ILQz0PectEOsMEYAFppHufRja	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:50:37	3406a31d7b56da00f448c292311adce7:oNclxg4eHdbjnMHNXgfdMw0Oj04Msm7s	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:50:44	6f413889f4cc8e0ec236115c947ee29c:41uBdpTD5J4WWNg4V2CwvrFCHGWSKSAw	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:50:48	b5768cbfa0fe34bf726ba5285cc0ad2d:LRlryspxVrrxXaAUtpB4TRdRWb4AbYIs	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:50:54	b94c447552e8288c9d9053c7db503433:CND6W3RhZC4yryCI8EEWzZ4kGBVf3M3F	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:50:53	3a8f3a03721b2e861b1f494ae6840e84:EHTbtzYuVd1OVgikpBq1uSEKYgKWEd8U	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:51:00	97aba93c0080457da0d05c134e8bed1f:ZqBHHsnDOh4UiXKi5AovPNy1YLgh2BJp	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:51:02	9f1d191d4e0115f6a7754aec57c33735:kqigjZH1bUphdhJxVqiTFT5puJbgUU5K	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:51:12	28a391cff302edc92db1c874d8fd402f:jZLPUKgRnvDK0hbCm80jEwuQti7mnzFL	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:51:15	8351b70862794826547fb52f04161d19:Vg9KfeQilmjktfx1R0ZsizWxvmeQRbG0	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:51:19	7e2d8940e3db6fa7d9815b2ca3a6af7d:LKzDA9kKwBqcyGndzl3qrCukyj7UElai	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:51:22	3b3eda94add22bc75683bc1c76a438e2:PZqRRDbfjl3EufnXcIIURlO37lYlzjlT	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:51:31	d173b11ec6ca11d5d073a46e7fd34fb8:lMBHUEUjrx12w0APVkjvbeKAz9ijTgoy	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:51:33	8160528319e57516e6fb1f1882f10002:145vX3ONGi79RFuGg3ayt8Vqkc0RaHXH	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:51:35	814dd31c2e848b5ac3d2c8add0844b3e:qq75VPKkwz5AHi9b3ka4Fiu5lK0qHIjj	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:51:44	3d9885d4c200cf2a8e2d596e2ffdd41d:IDKrrfWwTTW3wdozrUekPUhGeQAVzCV5	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:51:58	c22d995508487c2810edec7fb01cd902:F1F0N6qkwJ6a3LABqfBdd5nUTaePkCEj	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:51:58	5dd5e620b11595ca3db4d0c3e8084409:bkUiKXNXtpZ7WIBjKMjEQeH1VtKpZacj	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:52:08	06d0138c7ca51a6991cc4174088cd7c7:VFYjBA1vVE2GWjnCsQHG5psdvNpwX3jX	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:52:17	2d444d17749f8c9e318262d9211474f8:HJU9khMEmn1GuLZvnfK1cYqNbSEeosdl	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:52:24	1a991080e351d83fd9cd955e6bb0765a:8vIKwmbPUBGqkWZTRaytpjEO8Ekwdhza	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:52:29	c9ef1fcd4f9a32e72fc498bdc4689e53:zmy43dkJUmUqNFNL1OUogauvX7vQTbNY	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:52:38	9313be48af99101ec6c9c5db7ee8f92b:sbDv9xKtK2COjR43oaH6OWdNnSRRWdzP	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:52:40	7b8a026778fe6d0ddc215acdbbcd67df:NrCG9fMht1ljPaBAJwuksNP59lQZ6uxM	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:52:52	2cf2b903d3f8f365dbb0da46cf31b1ff:IizzBWQ5kgNXLlwXOZYwdFxBWMIuOehR	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:52:55	a1b3a2203c7244cf924c5d0293683f77:YsQ4WueAC9h5ItHJhYLMVJCcu1zQCKTL	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:52:57	1eaa3e54f2bbf281c08c8b1f4c945687:7l4bYHINNp4NAXJAwfyJZjAjdZBC93x4	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:53:08	ce0012e1debd97d83d9e06ed6a3c9855:1KKjDGhAxx4CBUjKBsk5eUkyWgW89HlO	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:53:08	09d439aeb0318807a40b8df80dc4e6fc:VlM63u36PEqCo4V1847QxZtruj9F4bSf	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:53:13	a48f98f32719ec90a07e866b2ccf0a2d:g00J3FgnqeTjhmnvnIW254zNmsdqD4TR	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:53:19	d627aff5453d043b15e714751a0c6dda:2vTTKgWIaEdfQwmMM4X0B1k4umkoesFH	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:53:21	6780ff5a6d22165f008cbf2a6448b421:iiWC9uj7JKK6Z9bzCArT4zOUPHsgwVrC	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:53:28	caf799bbc26e4ea01cd0bbfbc6d768ab:aFLzIKrn1Lumt50KwoFqbeijvuxWSCrb	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:53:32	9f580d532121828fe1f3b98d1ef3f684:BKW28Lh1n4a3WD3VbwWUr3AbdqB1UEen	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:53:39	569209ea389ec94f73d5cff6b255fcec:lq4uvHg2Q3hFbUyB824Alv019QlEm0Cd	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:53:38	e6876da97e194197e3155b912dede780:2uVuDAmnl2SuswKNddazJYILMGtkmOQ8	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:53:47	33355d8f8a2af1a647e34c449212636c:zAJaxgNUfDtBDO289hgXzqrjK4aUfnnG	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:53:49	13e1777c5513390da41bc50764927b9c:ln9V5hwrpXUvnTguvjrP7l94zQaqAXXY	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:53:55	9ff9242c1b0a633fc62811dec7881221:CqeefliCoA5RA0ThWRUfRXXLQpEoeI54	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:53:57	e57ab5b97b93aa73854efb4682e005d6:YQDk7WmrKAZRlI3XmEBmjnsVSGzUYjPU	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:54:04	6db21a3306a879a62df0fe9cdbb34c48:bJEW8LqUtVbVIUu7YCPQ1Kpj7befbQCI	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:54:07	b662612613091257d76b5f00d1bc1dd8:qygY3u8JlNhV6AH2IKDOUegdLc6xlzXn	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:54:10	13aff58a560430e9538478b173241b9f:OeeqLRrfZMX8NDjVRBNLz915gg0hy0cO	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:54:17	61e0155467ebca1a3cf15342609c4a26:qJReNejYvyxrtXHfGYBBQEpOPIOd1wQi	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:54:19	e930b895f843e8f4e38a411f218efb56:pI6IWgsb19PU0VpPxQu7vV8scRcxbuIP	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:54:22	4526853c84d634bd8a1726faa266a26b:ce1UAf9aYTAeHpL91Ycpg46smeU8fwRX	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:54:25	1985198e5d9274cf96de87b592b40507:PBCpgCLVYRLRTWCrussJp58hDAdXvgKq	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:54:36	b1ca4b416e68d7c877eec8ebbcb7512b:GTy4M80WCpJjY6deF0sgacDlj8XbOOX3	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:54:36	153a06ccf2faed934ede2eacc75f7507:BJCienN3WdtXRnK7D5V2uzCrFalMm7TU	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:54:38	0b50bf81a90e84a913e9b11d68bcb5fa:KtQCYE6lfMrAllsWFm0uYJoPKe1Wf6vo	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:54:46	968a08f242347f017f2dd66652867e34:2eGlOtPhLG3OTSXN3is3LOw4GDSrA2vX	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:54:53	218b0fe059fa79837a4a9d9effae902e:SfycZQEl0fmENl0DENXyhZ53LYzP6l53	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:54:53	96a3a4d0c22fbc2d6eea9bfb3660ff0c:fVC0cZQqFEYOlhw3r4pWiTE2KKJYZyfK	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:55:11	3e60356879ed58c3c8de88f85e8ffed2:Qm9RM3DbgWswmNG4zDvXaoPqYT5eMW5Y	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:55:13	bd3a4575074f7f8c129c231dd15bf685:3E0l0YOnrXWd7YXP4A1OyQh5hFV7KAow	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:55:24	0d42e54b3ad7c4fe67e82edcf7df5db5:SHH7xgySV5URWztm8S5zkX0jC5RlLi4I	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:55:30	7d972b57bb6f608cb77da724483a5a7d:tmqHS7zRYqJysEBbeVyaqRiwV40lkgeH	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:55:34	c1a9aec08046e98fdfd5fd576b1edf3b:Ef5yhJBbsnALI1qPI6rWt54MOsuNkGCx	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:55:35	b50c0da958f19f14c96ffd3774d0340d:EIlCDy8tMfJ7LRrna5z3VFc5npCrSBmz	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:55:45	d41f93a37a078f90882965c23d12b7c1:7rplVLjgmHd2tQoCg0fgWVhXZ7zDGJmF	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
